3.107985480943738499e-01,1.712320745509658959e-01,3.272434161439294442e+00,2.628958660985363793e-01,1.554267725707742520e-01,5.625962735099775403e-01,0.000000000000000000e+00,3.112522686025408492e-01,-2.531242868893572151e+01,-5.699189765066510205e-01,-1.243913242050517232e-01,-1.262388785140587499e+00,8.229955587843681419e-01,6.029856843693337520e-01,6.454313679163826700e-01,-1.261236301089488920e-01,-1.638269726183779265e-02,4.589107724393918369e-02,2.301467395645304392e-01,1.458787764740304416e-01,-2.048456572228535832e-01,6.087174585783669501e-05,3.089646541435263658e-05,1.139168578499928896e-04,1.773586605882508400e-04,2.954333301286019204e-05,9.826115200970805710e-05,2.631656477759155600e-03,6.545426850723203059e-04,1.932781190554313546e-04,1.172821070985616607e-04,2.385091484611522831e-04,2.236783968606235583e-03,8.618608072940446476e-04
3.112522686025408492e-01,1.252798365149130622e-01,3.148810416983764071e+00,2.552716655762026221e-01,1.388834055533142986e-01,4.765763789104516257e-01,2.028927298170876258e-03,3.112522686025408492e-01,-2.615005070863901793e+01,-3.687182374097365267e-01,-9.273416264839114131e-02,-1.348746669245356022e+00,6.879733463209598554e-01,4.574796088213007317e-01,6.414441094736604843e-01,4.241005589347086879e-02,1.714304216055100305e-01,-1.800702725157323214e-01,-5.731171737689744888e-02,2.897428189643103114e-01,1.553312182028638022e-01,6.506929816676922541e-05,5.115608904887465445e-05,1.043924198853379376e-04,1.729910326448677908e-04,7.941274900181776678e-05,4.914087537233225198e-05,9.758789711944627519e-04,2.819388096064572025e-04,6.198425717123857721e-05,1.243913133997159913e-04,1.141293799907259284e-04,3.555467961899015823e-03,9.624154058324844736e-04
2.971869328493648155e-01,3.046232577093582750e-02,3.167031232419892817e+00,2.706747258897426733e-01,1.756566798335678359e-01,1.105747404104910236e+00,7.815760656125766287e-03,3.130671506352087352e-01,-2.639164780351876161e+01,-4.413724774930201100e-01,-1.162019645126158990e-01,-1.229288114740188842e+00,8.332996428541573630e-01,4.870786372137073106e-01,6.448653217031661278e-01,-1.579550333718949817e-01,-1.056178274138392936e-01,-1.384284567544157296e-01,4.551373456557115948e-02,2.035472911801758378e-01,1.082979504641820856e-01,2.026193329017988661e-04,1.353917654350504445e-04,3.837912390821521052e-04,3.830750769666951437e-04,4.691979535256145055e-04,4.257535668859366448e-04,1.765077508778012654e-03,6.045012329429828466e-04,2.661027120054968191e-04,1.559841655677946524e-04,2.956110593184301991e-04,7.720897714747745368e-03,2.048579540830793369e-03
2.332123411978221372e-01,2.231029530796815527e-02,3.159504462234343336e+00,2.345771502968794497e-01,1.534142817813072546e-01,1.663701675799472701e+00,4.970062134792121826e-03,3.702359346642468130e-01,-2.565399084787633655e+01,-2.506502736391909014e-01,-1.219705964008308136e-01,-1.153672770219807298e+00,6.686128893059577472e-01,4.508434071298539347e-01,3.957800807871131310e-01,-4.445968674659457331e-01,8.386976808030258135e-02,9.324143183020221215e-02,1.614870488072285004e-01,-3.762688305302262781e-02,-3.319501149573947374e-02,3.541958562232142027e-04,5.682989699988033518e-04,5.757343871720766804e-04,1.311153966854999723e-03,6.823595382165559622e-04,7.019204597206835875e-04,1.101885340051455241e-02,4.438483250771836468e-03,4.305448703345671007e-04,4.894212911971073093e-04,1.981907122113655759e-03,1.044513669020570015e-03,2.938443400558630320e-03
2.663339382940108635e-01,3.104856561733046125e-02,3.253099906472449288e+00,2.641057919100335272e-01,1.744186343234877812e-01,1.478285241400731698e+00,3.511444873716461877e-03,3.139745916515426227e-01,-2.599382778571447972e+01,-7.228473211131907217e-01,-4.873925898923654465e-01,-1.023639873945967338e+00,1.044153874842053575e+00,6.361620767574166502e-01,4.893991439323963077e-01,-9.712249575776128740e-02,3.300634740816670853e-01,3.018009744220680191e-02,2.345076092181580252e-01,-9.104064346511721306e-02,-5.457072086343291162e-02,2.622146160879705503e-04,2.009700887451277781e-04,5.141984706674251719e-04,6.153801419368586491e-04,2.331910434187952491e-04,2.984257097258979008e-04,6.755583877901710430e-03,4.261240166598149136e-04,7.780038000396086563e-04,7.924439049793912185e-04,2.667202950646078053e-04,1.740708072844425469e-03,1.761074172642222409e-03
2.817604355716878395e-01,1.808924864227585971e-02,3.260418754287610632e+00,2.488547140935777890e-01,1.709270983930299970e-01,1.405689486478280514e+00,2.547690087548196147e-03,3.121597096188747922e-01,-2.615996123567666842e+01,-2.135215317671522450e-01,-1.022888826607762508e-01,-9.101367500912868058e-01,1.037258839869242832e+00,3.799681201772646677e-01,7.105996092693603883e-01,-4.135476525835034001e-01,-5.144993870073991671e-01,-2.793172108877564064e-01,-4.307875871295507864e-02,1.238472931599345073e-01,-1.698149022450679280e-01,2.941263931589699213e-04,2.394800727044483417e-04,3.329739141450009329e-04,5.133280756172232734e-04,6.829717903844478768e-04,3.042830127004234227e-04,9.231097845949167227e-03,2.493338612604042038e-03,1.211452739762264048e-03,2.417391664838475522e-04,1.413100374839314352e-03,1.514303681534545859e-03,2.413297156431289375e-03
3.071687840290381333e-01,2.164720754230831101e-02,3.274949559578986591e+00,2.351772866448865185e-01,1.554176199938480663e-01,1.013379443421070336e+00,3.518546868749337659e-03,3.112522686025408492e-01,-2.682864756588675093e+01,-5.879535489313406776e-02,2.136021719670690155e-01,-1.052516914706284501e+00,1.160495940085741751e+00,6.655790325672789054e-01,5.096880063699447128e-01,-3.523783114109502734e-01,-2.794363620154078354e-01,-9.532857344935030675e-02,1.687141829358955181e-01,-4.764820748619136986e-02,-1.382416676865355631e-01,2.203934590326505564e-04,5.868347773738625194e-05,1.594373484437976987e-04,3.929879790282154008e-04,2.613019309757202589e-04,3.264439048216274454e-04,4.075923764507396151e-03,3.035755188066141443e-04,4.174481204068776702e-04,4.560741399690580971e-04,6.763393311263590562e-04,3.395415427550003366e-03,1.286502887022288868e-03
2.822141560798547832e-01,1.099632206861339556e-02,3.218914544459864580e+00,2.262784695633646981e-01,1.672661254585640356e-01,1.247190566692313762e+00,2.074414353222281404e-03,3.112522686025408492e-01,-2.680618257128287141e+01,1.704535631393343520e-01,1.820347407642615434e-01,-7.841081836685849238e-01,1.081454184989683043e+00,6.722466132294554475e-01,5.653166209857763969e-01,-3.811254756522146070e-01,-4.823004327681383319e-01,-2.997909543196272675e-01,3.950249388384419746e-01,3.167489880389529611e-01,-1.005526886615249332e-01,6.066616613844119568e-04,1.135844757058979474e-04,7.818952334297685778e-04,5.096551436627437277e-04,7.392147748765342218e-04,8.384569778689081451e-04,7.247538178824815616e-03,4.075267425406337365e-03,1.531000170534113983e-03,2.330544073176051630e-04,4.108446235428340858e-03,8.194109830235812809e-04,2.095433169217258106e-03
2.654264972776769760e-01,8.270849257640384977e-02,2.884598805740355765e+00,2.589515720554680933e-01,1.565065061637346544e-01,9.972487067254347526e-01,3.111291050616212146e-03,3.130671506352087352e-01,-2.554587189062794650e+01,-2.156197137195606239e-01,-1.270603379078336093e-02,-1.256113423986502609e+00,8.656484614284941648e-01,2.664739018354512212e-01,4.271957656068512410e-01,-5.498220188848582657e-01,-3.650631652584835352e-01,-1.183032781998664962e-01,1.173509198578862878e-01,1.578876786256714904e-01,-1.227313880327803308e-01,1.518331852273291697e-04,8.610780227729622656e-05,2.937960526714183647e-04,1.844552218701482659e-04,1.288123963638983943e-04,1.971472362685801956e-04,4.369927551587926388e-03,2.082296322384438562e-03,9.623481889121724678e-05,2.362263816248820838e-04,1.107222248379219256e-03,6.625233180758195208e-03,2.013473650357991418e-03
2.999092558983665890e-01,8.508471723940162768e-02,3.185826464222286880e+00,2.580521249215597113e-01,1.480246666588279358e-01,9.066306899558034260e-01,1.533133918166138497e-03,3.121597096188747922e-01,-2.537461071374594468e+01,-4.163634836365665559e-01,1.248170283151508152e-03,-1.261009282811016652e+00,5.620017074685610403e-01,2.327702286101067941e-01,4.214521596753754151e-01,-4.600733262518128530e-01,-4.524292087588969724e-01,-2.428161595132791450e-01,3.507172017927798202e-02,8.662321907396600129e-02,-2.271963614240341545e-01,1.757826790272737859e-04,1.156158674505572637e-04,1.674435288173896201e-04,3.063161817107214473e-04,1.204112021874777347e-04,3.102129972581973852e-04,5.813853913898606868e-03,8.424764465993819220e-04,1.312443942508096035e-04,2.463139355381627920e-04,5.221572485696320898e-04,9.792364282311722193e-03,2.920776346723423771e-03
