2.159709618874773029e-01,3.932596253944224685e-02,3.260168113469172901e+00,2.517413766937809938e-01,1.967547452154943810e-01,1.972617391225360395e+00,0.000000000000000000e+00,3.402903811252268595e-01,-2.233057302240981912e+01,9.646728343900989877e-01,3.732140136027383703e-01,6.406795726285611225e-01,2.202588463163828933e-02,-4.321185789184445736e-01,3.296598799194588869e-02,-2.582650689711603331e-02,-1.527125527717558551e-01,4.811064436553338236e-02,-5.670887439989894668e-02,-7.211678044808245147e-02,-2.553713321711009732e-02,4.329600254747956525e-03,4.607921552619035667e-03,3.616751437130832220e-02,1.245679873084148438e-02,7.160061952901796214e-03,3.077393350813316646e-03,2.333777310572607983e-03,1.040846240147561127e-03,6.200311788959500178e-03,7.258317757920899893e-03,4.509813307640531642e-03,5.377683488839775806e-04,9.183546323445881954e-03
2.164246823956442745e-01,4.367695210535026129e-02,3.302035573446969519e+00,2.364853243718548215e-01,1.886629834050204124e-01,1.865882943411902195e+00,1.182465090638305620e-03,3.312159709618874848e-01,-2.232760181785140929e+01,6.740501741036665218e-01,2.221481853654742045e-01,5.581405974472579690e-01,-2.884067499949565239e-01,-7.289839313311564650e-01,-2.566339502552518193e-01,-1.604957415417838096e-01,4.755104643285656962e-02,2.758593877639283765e-01,-4.513871143169521927e-02,-2.200807142913998871e-01,-4.165852210958478907e-02,4.357330883171935294e-03,2.014860498466057755e-03,6.221739978718059810e-02,7.198450297462854162e-03,2.965342639060883790e-03,7.042352330220147654e-04,4.369379397510382741e-03,1.435037606451850878e-03,5.195564357967217238e-03,7.011805289163088734e-03,5.105334990721641444e-03,2.954571760146169554e-03,1.622555970565736985e-02
2.028130671506352123e-01,4.236293502770547420e-02,3.292153615265503763e+00,2.397966728628773136e-01,1.903808400889883401e-01,1.832092594544842523e+00,1.131447714025471613e-03,3.303085299455535417e-01,-2.233250402530892487e+01,8.928428721205892149e-01,3.678149111863787124e-01,6.183003924557353148e-01,-1.383960251244987505e-01,-5.681392106636626860e-01,2.914584143738681576e-01,-3.471479784681018917e-03,-1.615639334358253965e-01,1.202184519381694627e-01,-5.588829013088502523e-02,-8.757512969490560684e-02,-6.380601146285617975e-02,2.667167971436250687e-03,4.081381894628022082e-03,7.896557158112803287e-02,4.160548162167658666e-03,4.822380372515207292e-03,7.866721819766964944e-04,3.285775813194894996e-03,1.031326746996028129e-03,2.329398926350575126e-03,3.411845255816600697e-03,6.414701319516376982e-03,2.775534148049389662e-03,2.097883373868497311e-02
2.109800362976406440e-01,4.882258946179919568e-02,3.250882815660571801e+00,2.474814819645275443e-01,1.956883490491249100e-01,1.893220273063094927e+00,1.066617955548909051e-03,3.357531760435571444e-01,-2.231486287500739252e+01,7.789048291808055025e-01,3.526191162780981658e-01,4.759338030157852506e-01,-1.825027755658219508e-01,-4.426543016316123458e-01,-2.859246100720940972e-02,-4.226805155631244149e-01,-2.693495548096117020e-01,1.550531697441892010e-01,1.361094455820107130e-01,-1.247892718459064770e-01,-1.848040558749282358e-01,3.016024348742700045e-03,2.311458688551693702e-03,8.356570011739349046e-02,4.689145043425803350e-03,3.069784448678435432e-03,2.216526686869407185e-03,3.365349503260852814e-03,6.738594717513033457e-04,3.353713106058047247e-03,7.148634717968413085e-03,2.789876067133341582e-03,7.972175642011501001e-03,2.216333977696223825e-02
2.118874773139745871e-01,5.146160895628047044e-02,3.278601448364698356e+00,2.496717194603412238e-01,1.973622648011103542e-01,1.841572302273000616e+00,9.876636693675279379e-04,3.339382940108893139e-01,-2.233114754433747251e+01,9.050762958560070182e-01,5.217235657206773514e-01,5.722766060975797986e-01,-2.982710496366641068e-02,-2.958284835731397888e-01,1.147559019601514657e-01,-2.064829557610227961e-01,-2.764490015708261361e-01,1.460225418400008246e-01,-9.826388538488838031e-02,-1.786509879278376234e-01,7.163519809322467513e-02,2.504616205692634240e-03,7.942274096652140319e-03,9.145577444270265588e-02,4.423238216756807291e-03,6.672735511181325518e-03,1.326160388633083453e-03,5.581428172211903849e-03,7.686624626945565315e-04,4.719996053939535738e-03,1.811758270439924479e-03,4.084107927333870298e-03,2.878598744116901784e-03,2.429251090559074108e-02
1.896551724137930939e-01,4.769094057598052133e-02,3.269669455951718540e+00,2.413437225583735246e-01,1.983952169345323258e-01,1.751302755973139558e+00,1.099194843053243270e-03,3.312159709618874848e-01,-2.227904689441275465e+01,9.521190206700832492e-01,5.368012853621418889e-01,6.206729897505116611e-01,-1.159911643690119259e-01,-3.361283919744689208e-01,1.205950952716214053e-01,-2.657756599767629319e-02,-3.643553902917104348e-01,4.732286205580049643e-02,1.199504866829770727e-01,-1.730102609162220001e-02,-1.777212737374078144e-01,7.166462244242442423e-03,3.835161650899560504e-03,1.093765834701876799e-01,5.914094272405490474e-03,4.172647618686796053e-03,2.110603006388306075e-03,2.928716426046081272e-03,1.104126060521701128e-03,2.062889747167279911e-03,1.971041473836298089e-03,2.499504415625032269e-03,1.494995152118174658e-03,2.939564553789223919e-02
1.901088929219600654e-01,4.892936421313495016e-02,3.248650317537129073e+00,2.461520047956917423e-01,1.987012916791634776e-01,1.818954655096339801e+00,9.313101446676945710e-04,3.375680580762250305e-01,-2.230477091593061090e+01,8.598941095000542933e-01,7.040946713004563318e-01,7.395545406638794894e-01,-1.526394936017567150e-01,-5.859981455909960557e-01,7.244033906076044471e-02,-2.194866225325117770e-02,-1.101231940399953479e-01,1.114605958725183171e-01,-7.545967511742074363e-02,-1.656643081702011133e-01,-9.246381846351019174e-02,8.121698727580433513e-03,4.975035286326585753e-03,9.104678495411791528e-02,1.065199169570072574e-02,5.059840387444006042e-03,1.403036474643627437e-03,2.599646209260700076e-03,1.290885610689098545e-03,6.260102902310831982e-03,2.550091748036294355e-03,1.565084849265496693e-03,8.407468827408787291e-04,2.420213773779152089e-02
2.327586206896551657e-01,4.342744874178187942e-02,3.295758336773904507e+00,2.497140297836822620e-01,1.887556517401612344e-01,1.980510225645244482e+00,1.336510576951193156e-03,3.402903811252268595e-01,-2.239907543089650588e+01,6.739906559273881603e-01,3.252141307838645745e-01,6.327589739467545105e-01,-1.722724802816777423e-01,-5.118012312788845497e-01,1.786717249733230789e-02,-2.283618158214909821e-01,-2.067149333007746170e-01,6.429727108139730342e-03,-3.722746388136217166e-01,-3.567915125705443669e-01,8.576835083804312809e-02,1.135954318003476286e-02,7.110031169789050604e-04,1.647776576080435540e-02,2.142666025732451254e-02,4.691560872228239289e-03,4.126973703776656670e-03,5.554069152736441570e-03,1.946488124568277692e-03,2.994732401089925979e-03,4.835074375001678984e-03,4.426855557631289607e-03,1.260638498375330711e-03,6.168156782559753269e-03
2.327586206896551657e-01,4.071056126261938385e-02,3.274755234026013984e+00,2.482025492661887323e-01,1.917559874666455166e-01,1.925891966220051543e+00,1.362446739479066101e-03,3.393829401088929165e-01,-2.238333989317819928e+01,1.007295726223889298e+00,2.822166446175822796e-01,4.124970539343210674e-01,-1.574198788871862265e-01,-5.285582192978445226e-01,1.305325346037265466e-01,-2.102295280101307562e-01,-2.003586315275379393e-01,2.086821008889174767e-01,-1.440567185378156256e-01,1.420478561831794717e-01,2.183037743432741928e-01,4.365687764674199001e-03,5.636853760571102455e-03,3.873796670963001315e-02,4.412504502455541835e-03,6.536145455441188384e-03,3.062786777923806603e-03,3.396819860552137069e-03,1.074456230376498369e-03,1.069189117195015575e-02,4.999523027225387384e-03,1.805846111636891628e-03,2.212584801604120400e-03,9.803982432845279732e-03
2.241379310344827624e-01,3.646654017430632500e-02,3.262844583242168195e+00,2.550173573899017221e-01,1.953858083720550476e-01,1.975650399190887585e+00,1.065997487872871611e-03,3.457350272232305177e-01,-2.250642582759488519e+01,6.692150100702456417e-01,2.156599008392472705e-01,5.673848246205105417e-01,-1.026620837116360291e-01,-6.691734531610074033e-01,2.470342975718571935e-02,5.108667905666377379e-02,-7.798295790079165513e-02,-3.590439640211552652e-02,2.869076564777297417e-02,-9.297470612957553157e-03,3.271025402937199344e-01,2.720018947812713559e-03,1.569269894404336707e-03,3.124605743721759962e-02,1.364266043530630752e-02,8.065979474757378406e-03,3.713341497681382428e-03,3.217983017579688354e-03,5.866043328644863098e-04,9.211393664946871881e-03,3.672194682646761753e-03,5.907969695351080429e-03,4.066468450132502618e-03,8.020035996590712743e-03
