2.520749240328359342e-01
2.670869427184906497e-01
2.601478525103179118e-01
2.435938137784026403e-01
2.467685609324686002e-01
2.545240146945439430e-01
2.638668420336522935e-01
2.665880538799945687e-01
2.676765386185314677e-01
2.723933058188580114e-01
2.708059322418250314e-01
